"","Roseburia_inulinivorans","Tyzzerella_nexilis","Caldicoprobacter_oshimai","Butyricimonas_paravirosa","Anaerotruncus_colihominis","Falcatimonas_natans","Holdemanella_biformis","Paludicola_psychrotolerans","Spiroplasma_lampyridicola","Eubacterium_oxidoreducens","Veillonella_denticariosi","Ruminococcus_albus","Intestinibacillus_massiliensis","Anaerofustis_stercorihominis","Ruminococcus_champanellensis","Blautia_hansenii","Desulfofarcimen_intricatum","Acholeplasma_brassicae","Bacteroides_thetaiotaomicron","Muribaculum_intestinale","Romboutsia_timonensis","Bacteroides_rodentium","Ruminiclostridium_papyrosolvens","Noviherbaspirillum_denitrificans","Bacteroides_ovatus","Faecalibacterium_prausnitzii","Gemella_haemolysans","Blautia_faecis","Collinsella_stercoris","Fournierella_massiliensis","Pontibacter_toksunensis","Alistipes_indistinctus","Eisenbergiella_massiliensis","Parabacteroides_merdae","Finegoldia_magna","Vallitalea_guaymasensis","Prevotella_buccalis","Anaerostipes_hadrus","Mogibacterium_pumilum","Catenibacterium_mitsuokai","Anaerostipes_butyraticus","Eubacterium_ruminantium","Eubacterium_xylanophilum","Traorella_massiliensis","Clostridium_tertium","Clostridium_pascui","Desulfovibrio_simplex","Sporobacter_termitidis","Intestinimonas_butyriciproducens","Prevotella_shahii","Dorea_formicigenerans","Oligosphaera_ethanolica","Bacteroides_stercoris","Cuneatibacter_caecimuris","Mitsuokella_multacida","Acutalibacter_muris","Breznakia_pachnodae","Succinivibrio_dextrinosolvens","Klebsiella_aerogenes","Howardella_ureilytica","Lactobacillus_delbrueckii","Parasutterella_excrementihominis","Beduini_massiliensis","Hungatella_effluvii","Paraprevotella_clara","Anaerocolumna_jejuensis","Aminipila_butyrica","Enterococcus_faecalis","Corynebacterium_amycolatum","Dialister_succinatiphilus","Coprococcus_eutactus","Anaerofilum_agile","Cloacibacillus_porcorum","Parabacteroides_faecis","Sutterella_wadsworthensis","Parapedobacter_defluvii","Acholeplasma_morum","Pseudobutyrivibrio_ruminis","Ihubacter_massiliensis","Ruminiclostridium_sufflavum","Prevotella_bivia","Blautia_obeum","Clostridium_sporogenes","Phascolarctobacterium_succinatutens","Roseburia_intestinalis","Ethanoligenens_harbinense","Eubacterium_ramulus","Streptococcus_gordonii","Bifidobacterium_longum","Eubacterium_ventriosum","Emergencia_timonensis","Collinsella_aerofaciens","Veillonella_parvula","Oscillibacter_valericigenes","Caproiciproducens_galactitolivorans","Bulleidia_extructa","Faecalicatena_orotica","Bifidobacterium_catenulatum","Turicibacter_sanguinis","Massiliprevotella_massiliensis","Longicatena_caecimuris","Terrisporobacter_mayombei","Prevotella_timonensis","Bifidobacterium_adolescentis","Ruthenibacterium_lactatiformans","Acholeplasma_vituli","Eggerthella_lenta","Clostridium_argentinense","Oribacterium_sinus","Spiroplasma_chrysopicola","Mesoplasma_corruscae","Dorea_longicatena","Acetivibrio_ethanolgignens","Veillonella_dispar","Spiroplasma_mirum","Holdemania_filiformis","Frisingicoccus_caecimuris","Cronobacter_sakazakii","Longibaculum_muris","Bifidobacterium_angulatum","Desulfovibrio_desulfuricans","Enterococcus_avium","Spiroplasma_melliferum","Colidextribacter_massiliensis","Neglecta_timonensis","Pseudoflavonifractor_capillosus","Subdoligranulum_variabile","Dialister_invisus","Clostridium_disporicum","Eisenbergiella_tayi","Vampirovibrio_chlorellavorus","Clostridium_subterminale","Flavonifractor_plautii","Treponema_succinifaciens","Butyricicoccus_pullicaecorum","Phascolarctobacterium_faecium","Eubacterium_coprostanoligenes","Faecalicatena_contorta","Prevotella_oralis","Clostridioides_difficile","Murimonas_intestini","Prevotella_copri","Kineothrix_alysoides","Senegalimassilia_anaerobia","Thermoclostridium_caenicola","Millionella_massiliensis","Brevundimonas_subvibrioides","Christensenella_minuta","Lachnotalea_glycerini","Breznakia_blatticola","Citrobacter_koseri","Lactobacillus_rogosae","Bacteroides_helcogenes","Treponema_bryantii","Bacteroides_kribbi","Ruminococcus_flavefaciens","Victivallis_vadensis","Megasphaera_elsdenii","Streptococcus_salivarius","Clostridium_chartatabidum","Papillibacter_cinnamivorans","Bacteroides_fragilis","Agathobaculum_desmolans","Anaerotignum_aminivorans","Roseburia_hominis","Coprococcus_comes","Bacteroides_cellulosilyticus","Olivibacter_sitiensis","Desulfovibrio_piger","Fusobacterium_mortiferum","Akkermansia_muciniphila","Phocea_massiliensis","Bacteroides_acidifaciens","Oscillibacter_ruminantium","Alistipes_shahii","Barnesiella_intestinihominis","Anaeromassilibacillus_senegalensis","Spiroplasma_chinense","Enterococcus_faecium","Terrisporobacter_petrolearius","Pseudoflavonifractor_phocaeensis","Duodenibacillus_massiliensis","Anaerotignum_lactatifermentans","Merdimonas_faecis","Lactococcus_garvieae","Bacteroides_intestinalis","Prevotella_stercorea","Prevotellamassilia_timonensis","Klebsiella_pneumoniae","Negativibacillus_massiliensis","Allisonella_histaminiformans","Faecalimonas_umbilicata","Marvinbryantia_formatexigens","Desulfosporosinus_lacus","Mitsuokella_jalaludinii","Hespellia_porcina","Weissella_confusa","Streptococcus_anginosus","Paraprevotella_xylaniphila","Lactobacillus_acidophilus","Ruminiclostridium_josui","Hungatella_hathewayi","Blautia_glucerasea","Spiroplasma_clarkii","Blautia_schinkii","Bacteroides_uniformis","Dehalobacter_restrictus","Parabacteroides_gordonii","Alloprevotella_rava","Spiroplasma_apis","Roseburia_faecis","Gracilibacter_thermotolerans","Herbinix_luporum","Solobacterium_moorei","Blautia_marasmi","Clostridium_acetireducens","Lutispora_thermophila","Flintibacter_butyricus","Harryflintia_acetispora","Bacteroides_xylanisolvens","Pseudoclostridium_thermosuccinogenes","Parabacteroides_distasonis","Anaerobacterium_chartisolvens","Blautia_coccoides","Agathobaculum_butyriciproducens","Coprobacillus_cateniformis","Lactonifactor_longoviformis","Fusicatenibacter_saccharivorans","Bacteroides_eggerthii","Anaerotruncus_rubiinfantis","Alistipes_finegoldii","Lachnoclostridium_pacaense","Clostridium_perfringens","Ruminiclostridium_cellobioparum","Haemophilus_paraphrohaemolyticus","Olsenella_uli","Bacteroides_salyersiae","Kroppenstedtia_pulmonis","Lactobacillus_gasseri","Parabacteroides_goldsteinii","Coprococcus_catus","Elusimicrobium_minutum","Megasphaera_hexanoica","Acidaminococcus_fermentans","Veillonella_atypica","Bifidobacterium_bifidum","Blautia_stercoris","Escherichia_coli","Saccharofermentans_acetigenes","Cellulosilyticum_ruminicola","Clostridium_carnis","Streptococcus_mutans","Faecalitalea_cylindroides","Eubacterium_limosum","Blautia_luti","Anaerostipes_caccae","Clostridium_tepidum","Erysipelatoclostridium_ramosum","Intestinibacter_bartlettii","Butyrivibrio_crossotus","Gemmiger_formicilis","Alistipes_putredinis","Prevotella_paludivivens","Bacteroides_caccae","Monoglobus_pectinilyticus","Spiroplasma_lineolae","Ruminococcus_bromii","Butyricimonas_virosa","Spiroplasma_culicicola","Blautia_wexlerae","Drancourtella_massiliensis","Bacteroides_finegoldii","Ruminococcus_callidus","Bacillus_anthracis","Streptococcus_oralis","Anaerovorax_odorimutans","Mogibacterium_neglectum","Odoribacter_splanchnicus","Lachnospira_pectinoschiza"
"Glcikman_MDR72",266,0,0,3,3,0,13814,23,0,4,0,52,1,0,73,0,0,0,489,10,399,0,2,7,0,9255,0,608,2,7,127,0,0,11,0,0,396,1318,0,6559,0,0,18,0,0,0,0,1135,269,0,516,2,9,0,35,0,4,418,0,6,1,0,0,218,6,0,56,0,0,150,851,49,0,0,17,3,2,2,19,0,0,885,0,84,865,49,43,6,1401,0,1,62,21,1015,12,0,0,0,10,23,2,0,0,477,0,0,2,0,7,2,0,790,3,38,0,2236,0,0,0,0,0,0,0,111,309,3,95,0,73,20,6,0,6,174,3,0,543,1,0,3,9,1022,345,21,0,0,0,0,2,0,0,31,1338,0,11,8,27,6,570,2,2,26,21,6,9,324,0,8,15,3,16,0,0,3344,11,19,0,3,0,74,1,4,11,0,0,6,9,198,4,0,1,3,5,0,19,0,1,0,52,0,0,3213,0,0,46,1663,59,1,0,5,148,53,727,0,0,5,446,5,0,82,1,2078,0,42,42,0,0,119,4,19,47,1,6,2,0,20,0,0,0,0,197,0,6,2,0,1,0,17,17,0,0,1,0,1,1384,0,0,2,0,48,974,46,0,0,19,2,3555,277,0,62,0,5,1301,0,2,5,7,3,2
"Glcikman_MDR85",2,0,1,3,2,0,494,0,0,4,0,48,1,1,47,0,0,0,12,5,337,1,2,1,0,653,0,19,0,0,8,0,0,14,0,0,23,214,0,441,0,0,24,0,0,0,0,8,28,0,62,1,8,0,6,0,0,675,0,2,0,0,0,37,9,0,9,0,0,137,7,3,1,0,14,0,1,4,3,0,0,26,0,88,0,4,7,0,174,0,1,55,0,10,0,0,0,0,4,14,0,0,0,20,0,0,4,0,10,0,0,118,7,11,0,0,0,0,0,0,0,0,0,74,10,3,0,0,45,0,9,0,0,50,4,0,61,2,2,2,18,14,5,17,0,0,0,0,1,0,6,30,11,0,25,4,47,7,21,1,1,0,0,11,7,28,0,8,21,0,18,0,0,63,10,26,0,1,0,24,2,6,10,0,0,39,10,121,2,0,0,0,8,0,3,0,0,0,0,0,0,16,0,0,3,4,48,1,0,2,0,31,37,0,0,3,21,5,0,41,1,104,0,0,46,0,0,0,0,1,0,1,1,1,0,22,0,0,0,0,25,0,2,1,0,15,0,123,20,0,0,1,313,8,78,0,0,0,0,55,185,0,0,0,33,0,90,10,0,62,0,0,86,0,3,6,0,4,3
"Glcikman_MDR33",2,0,1,3,72,0,494,0,0,4,1,48,1,1,47,0,0,0,12,5,337,1,2,1,15,5698,6,19,0,0,8,0,0,14,0,0,23,2092,0,441,443,0,24,0,0,0,0,8,28,0,62,1,8,0,6,0,0,675,0,2,0,0,0,670,9,0,9,0,0,137,7,3,1,0,14,0,1,4,3,0,0,26,0,88,0,4,7,224,174,0,1,55,378,10,0,11,0,0,4,14,0,0,0,20,12,0,4,0,10,0,0,1366,7,11,0,0,0,0,0,0,0,0,0,74,47,3,14,0,45,0,9,0,19,50,4,0,61,2,2,2,18,14,5,17,0,0,0,0,1,0,0,30,11,0,25,4,47,7,945,1,1,142,0,11,7,28,0,8,21,0,18,0,0,63,10,26,0,1,0,24,25,6,10,0,0,39,10,121,2,0,0,0,8,0,3,0,0,0,0,0,0,467,0,0,3,4,48,1,0,2,0,31,37,0,0,3,21,5,0,41,1,878,0,70,46,0,0,269,0,1,0,1,1,1,56,22,0,0,0,0,25,0,2,1,0,15,0,18,20,0,0,1,313,8,1530,0,0,144,115,55,185,0,0,0,33,0,90,10,0,543,0,0,86,0,202,6,0,4,3
"CEB015DP.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9607,12,0,0,0,0,0,0,0,393,0,2,3462,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2148,0,0,61,205,0,0,0,0,4046,0,0,0,0,0,0,0,0,0,0,6,0,0,1894,0,809,0,0,0,0,0,0,0,0,0,0,0,0,3848,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,0,0,0,0,0,0,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,1625,38,0,0,125,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,0,0,0,0,531,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,253,928,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,10,0,0
"CEB01751.01",17,0,0,0,39,0,0,16,40,185,0,1059,0,4,810,0,0,0,0,233,777,0,3,0,0,6334,0,223,15,0,0,0,0,0,0,0,0,1539,0,21921,0,0,184,0,0,0,86,1264,376,0,713,0,0,0,172,0,0,1335,0,41,0,0,0,283,83,0,72,0,0,796,7,92,0,0,0,0,0,10,60,0,0,593,0,0,21,104,88,0,0,0,0,718,6,1043,0,0,23,2572,0,1086,0,0,0,0,0,0,0,0,0,22,0,1468,106,0,12,12,0,0,24,0,0,0,0,430,302,21,82,0,0,0,74,6,71,8203,10,0,1501,0,236,0,0,13603,32,46,14,0,0,0,0,13,0,241,0,0,0,99,9,0,13,0,16,0,0,22,0,211,0,0,707,0,0,0,0,1966,0,5,6,0,0,7,6,0,159,0,0,0,782,229,0,9,19,0,25,0,248,0,0,0,0,0,0,414,0,0,57,0,756,0,0,19,43,559,424,0,0,22,20,73,0,7,0,144,0,0,109,0,1,12,0,2189,0,0,0,4,0,11,0,0,0,0,438,0,0,0,0,0,70,0,0,0,0,0,0,0,1105,0,0,7,0,104,3248,8,333,0,25,0,182,18,0,170,0,0,2730,0,7,13,0,63,0
"EEB010Y7.01",184,0,0,11,129,0,0,0,99,126,0,127,8,0,2418,0,8,11,110,46,293,0,0,0,0,12139,0,223,0,47,0,3,35,12,0,0,0,748,0,722,0,673,50,0,0,0,7,1795,139,0,175,0,0,0,0,884,80,0,0,0,0,6,0,377,0,0,12,0,0,370,135,96,0,0,114,0,91,0,0,252,0,1459,0,0,7,729,46,0,365,17,17,9,0,215,0,0,0,966,49,103,0,0,0,0,0,0,0,2,0,0,66,410,0,6,48,0,0,0,0,0,0,0,0,424,101,7,72,0,175,0,167,91,27,0,4,14,495,0,0,0,606,9768,549,50,16,0,0,0,13,11,0,54,454,0,0,77,113,0,0,0,10,0,62,4,46,225,13,0,0,0,0,0,0,1384,0,117,0,75,0,466,7,97,45,0,0,13,0,0,21,0,0,0,15,0,0,6,0,0,0,0,0,2947,0,0,13,223,658,0,0,339,585,170,176,0,0,2,68,29,19,0,37,243,1001,22,274,0,0,61,0,0,4,0,0,15,0,0,113,0,0,0,245,108,0,0,0,0,27,112,609,0,0,0,0,0,1163,0,0,0,887,1923,503,0,0,148,30,0,31,0,59,185,0,0,1261,0,13,13,0,197,74
"JEB0150S.01",0,0,0,0,0,0,193,240,0,0,0,100,0,24,14,0,0,0,0,0,0,0,0,0,0,822,0,0,0,1043,0,0,132,4790,0,0,0,182,0,107,0,0,0,0,0,0,0,102,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,39,0,11,0,0,0,0,0,0,130,0,0,68,12,110,0,0,0,0,264,0,1447,0,0,12540,9,13,21,0,0,4134,0,0,0,0,0,0,0,7,0,16,0,0,1177,8,954,0,37,0,0,0,0,29,0,20,0,0,2380,0,0,38,0,1011,0,0,0,0,0,0,206,4061,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,103,37,0,0,0,7,302,7,0,0,13877,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6114,131,89,0,0,1889,0,0,137,0,0,0,135,0,451,0,0,98,0,0,5,0,9,0,0,0,0
"X009DDC00",14,0,0,0,0,0,857,4,0,0,0,127,19,0,77,0,0,0,10,0,89,0,3,0,15,683,0,174,0,0,80,3,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,139,24,0,28,0,0,0,33,0,0,787,0,0,0,0,0,0,0,0,4,0,0,0,250,0,0,0,3,0,0,0,0,0,0,157,0,130,0,134,0,0,0,9,0,6,0,104,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,39,20,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,1339,50,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,5,0,0,18,0,0,0,43,0,27,17,0,0,0,0,56,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,54,0,0,0,0,0,0,25,0,0,0,0,13,0,0,0,88,0,41,0,0,0,0,0,0,0,0,21,0,25,9,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,31,0,62,15,0,0,11,7,182,0,0,0,0,17,291,0,0,0,65,0,286,39,0,0,34,0,947,16,0,0,0,0,48,0,0,0,0,0,0
"CEB0106R.01",314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,354,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,18130,0,0,0,0,0,257,0,0,0,0,0,899,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,16,790,0,0,322,0,0,8,0,0,0,0,43,0,0,0,0,0,0,8,0,0,0,0,288,0,16,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,8,0,44,193,0,0,0,0,0,10131,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,2520,278,0,0,17,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,15,0,53,4,0,0,0,915,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,163,0,0,0,0,0,180,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,612,0,24,0,0,0,0,0,100,699,0,0,144,34,0,0,0,0,0,0,0,0,10,0,447,122,0,0,0,0,0,0,0,222
"Glcikman_MDR45",2,0,1,3,2,0,494,0,0,4,0,48,1,1,47,0,0,0,758,780,337,1,2,1,0,4603,0,1511,0,0,8,0,0,14,0,0,23,214,0,441,0,0,24,0,0,0,91,71,28,0,62,1,8,0,6,0,0,675,0,2,0,0,0,37,9,0,9,0,0,137,7,3,1,0,14,0,1,4,3,0,0,26,0,88,0,4,7,0,174,0,1,55,0,154,355,0,0,0,4,14,0,0,0,20,0,0,4,0,10,0,0,118,7,11,0,0,0,0,0,0,0,0,0,74,47,3,5678,3036,45,0,9,0,22,50,4,0,61,2,2,2,18,10527,5,17,0,0,0,0,1,0,0,30,11,0,25,4,47,7,1,1,1,0,217,11,7,28,0,8,21,0,18,0,0,63,10,26,0,1,0,24,2,6,10,0,0,39,3608,121,2,0,0,0,8,0,3,0,0,0,0,0,0,16,0,0,3,4,48,1,0,2,0,31,37,0,0,3,21,5,0,41,1,104,0,0,46,0,0,0,0,1,0,1,1,1,0,22,0,0,0,0,25,0,2,1,0,15,0,18,20,0,0,1,313,8,5407,0,0,92,0,55,1790,0,0,0,33,0,90,10,0,62,0,0,86,0,3,6,0,4,3
"Glcikman_MDR35",2,0,1,3,2,0,494,0,0,4,0,48,1,1,47,0,0,0,12,5,337,1,2,1,0,653,0,19,0,0,8,0,0,14,0,0,23,214,0,441,0,0,24,0,0,0,25,8,28,0,62,1,8,0,6,7,0,675,0,2,0,0,0,37,9,0,9,0,0,137,7,3,1,0,14,0,1,4,3,0,0,26,0,88,0,4,7,0,174,0,1,55,0,10,0,0,0,0,4,14,0,0,0,20,0,0,4,0,10,0,0,118,7,11,0,0,0,0,0,0,0,4,0,74,10,3,0,0,45,0,9,0,0,50,4,0,61,2,2,2,18,15326,5,17,0,0,0,0,1,0,0,30,11,0,25,4,47,7,1,1,1,0,0,11,7,28,0,8,21,0,18,0,0,63,10,26,0,1,172,24,2,6,10,0,0,39,5323,121,2,0,0,0,8,0,3,0,0,0,0,0,0,16,0,0,3,4,48,1,0,2,0,31,37,0,0,3,174,5,0,41,1,104,31,0,46,0,0,0,0,1,620,1,1,1,0,22,0,0,0,0,25,0,2,1,0,15,0,123,20,0,0,1,313,8,78,0,0,0,0,55,185,0,0,0,33,0,947,10,0,62,0,0,86,0,3,6,0,4,3
"Glcikman_MDR19",2,0,1,3,2,0,494,0,0,4,0,48,1,1,47,0,0,0,12,5,337,1,2,1,66,653,0,19,0,0,8,0,0,14,0,0,23,214,0,441,0,0,24,0,0,0,0,8,28,0,62,1,8,0,6,0,0,675,0,2,0,0,0,37,9,0,9,0,0,137,7,3,1,0,14,0,1,4,3,0,0,26,0,88,0,4,7,0,174,0,1,55,0,74,0,0,0,0,4,14,0,0,0,20,0,0,4,0,10,0,0,118,7,11,0,0,0,0,0,0,0,0,0,74,1146,3,0,0,45,0,9,0,29,50,4,0,61,2,2,2,18,14,5,17,0,0,0,0,1,0,0,30,11,0,25,4,47,7,1,1,1,2552,0,11,7,28,0,8,21,0,18,0,0,63,10,26,0,1,0,24,2,6,10,0,0,39,10,121,2,0,0,0,8,0,3,0,0,0,0,0,0,16,0,0,3,4,48,1,0,2,0,31,37,0,0,3,21,5,0,41,1,104,0,0,46,0,0,0,0,1,0,1,1,1,0,22,0,0,0,11,25,0,2,1,0,15,0,18,20,0,0,1,313,8,78,0,0,1078,0,55,1270,0,0,0,33,0,90,10,0,62,0,0,86,0,3,6,0,4,3
"Glcikman_MDR110",29,0,0,3,3,0,641,17,0,661,0,752,1,0,1015,0,0,0,19,10,399,0,2,7,0,10220,0,144,2,7,127,0,3,11,0,0,7,4852,0,811,0,0,578,0,0,0,0,1795,36,0,323,2,9,0,35,0,4,418,0,6,1,0,0,350,6,0,11,0,0,150,7,4,0,0,17,3,2,2,3,0,0,593,0,84,3,110,121,0,144,3,1,62,0,84,0,0,13,0,10,23,2,0,0,477,0,0,2,0,7,2,0,1468,3,38,0,0,0,0,0,0,0,0,0,111,204,3,140,0,73,0,6,0,0,174,3,0,81,1,0,3,9,14,1630,21,0,0,0,0,2,0,0,31,9,19028,11,142,27,6,2,2,2,91,221,6,9,761,950,8,15,3,16,0,0,2171,11,19,0,3,0,74,1,4,136,0,0,305,600,198,4,0,1,3,152,0,19,0,1,0,1,0,0,2919,5,0,81,3,59,1,0,5,330,1035,538,0,0,5,63,5,0,82,1,66,383,125,42,0,0,579,0,19,0,1,6,2,0,20,0,0,0,14,622,0,6,2,0,1,500,17,17,0,37,1,0,1,3601,0,0,0,49,1891,1192,0,0,336,19,2,9778,8,0,62,0,5,1209,0,2,5,7,3,2
"Glcikman_MDR79",2,0,0,3,3,0,641,0,0,4,0,52,1,0,73,0,0,0,19,10,399,0,2,7,0,836,0,23,2,0,127,0,0,11,0,0,7,164,0,811,0,0,18,0,0,0,0,1419,36,0,62,2,9,0,35,0,4,418,0,6,1,0,0,28,6,0,11,0,0,150,7,4,0,0,17,3,2,2,3,0,0,59,0,84,0,2814,7,92,144,0,1,62,0,3854,0,0,0,0,10,23,2,0,0,477,350,0,2,0,7,2,0,173,3,38,0,0,0,0,0,0,0,0,0,111,1091,3,0,0,73,0,6,0,78,174,3,0,81,1,0,3,9,7459,4,21,0,0,0,0,2,12,0,31,9,0,11,8,27,6,16,2,2,0,0,6,9,52,0,8,15,3,16,0,0,81,11,19,0,3,0,74,1,4,11,0,0,6,328,198,4,0,1,3,5,0,19,0,1,0,1,0,0,53,0,0,5,3,59,1,0,5,0,53,44,0,0,5,63,5,0,82,1,66,0,2,42,0,0,0,0,19,0,1,6,2,0,20,0,0,0,8,33,0,6,2,0,1,0,17,17,0,0,1,0,1,175,0,0,0,0,48,208,0,0,0,19,2,154,8,0,62,0,5,116,0,2,5,7,3,2
"Glcikman_MDR111",122,0,1,3,2,0,11247,0,0,835,0,854,1,1,887,0,0,0,12,176,337,1,2,1,0,10981,4,532,0,28,8,4,0,14,0,0,23,2092,0,4980,0,0,203,0,0,0,8,818,186,0,454,1,8,23,6,0,0,30765,0,2,0,0,0,281,9,0,9,0,0,137,1682,94,1,0,14,0,1,42,3,0,0,2478,0,88,42,88,110,11,6823,3,1,2174,131,154,18,5,10,9,47,14,0,61,0,156,0,0,4,0,10,0,81,750,104,189,0,6,0,0,0,0,0,0,0,615,48,63,60,0,45,0,9,0,0,50,44,0,708,2,2,2,18,14,168,17,9,0,0,0,17,0,0,1832,11,0,25,4,47,7,2262,1,1,0,10,11,7,524,12,8,21,0,18,0,0,1911,10,277,0,1,0,1644,2,6,50,0,0,39,10,121,2,0,0,0,164,0,3,0,0,0,0,0,0,342,2,0,60,2047,2336,1,0,371,1258,403,1104,0,100,3,410,5,5,41,1,568,45,49,438,0,0,268,0,1,5,1,1,1,56,22,0,0,0,6,291,0,2,1,0,15,1774,18,20,0,0,1,313,8,592,0,0,0,152,4021,3900,39,0,35,542,0,3586,402,0,62,0,0,1653,0,19,6,0,111,110
"DEB015RL.01",0,0,0,0,0,0,6400,42,0,0,0,854,0,48,23,0,0,0,0,0,1050,0,0,0,0,0,0,31,0,1054,0,0,200,1925,0,0,0,1600,0,2326,0,0,0,0,0,0,0,238,210,0,477,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,510,0,38,0,0,0,0,2336,0,54,0,0,14,0,0,0,21,0,0,139,62,49,0,0,0,0,2,0,263,0,6,2541,1239,66,75,0,0,403,0,0,0,0,0,0,0,0,0,407,0,0,935,0,157,0,211,0,0,0,0,100,0,0,0,0,790,0,0,0,0,3650,0,0,10,0,0,61,351,150,14,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,8,1151,0,0,0,0,526,0,0,0,3296,0,0,0,0,0,0,0,61,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7124,533,1530,0,0,303,0,0,0,0,0,0,127,0,3586,0,0,1907,0,0,0,0,8,0,0,0,0
"Glcikman_MDR107",2,0,0,3,3,0,641,0,0,4,0,52,1,0,73,0,0,0,1600,10,399,0,2,7,0,836,0,23,2,0,127,2,0,11,0,0,7,164,0,811,0,0,18,0,0,0,0,11,36,0,62,2,9,0,35,0,4,418,0,6,1,0,0,28,6,0,11,0,0,150,7,4,0,0,17,3,2,2,3,0,0,59,0,84,0,3,7,0,144,0,1,62,0,84,6,0,0,0,10,23,2,0,0,477,0,0,2,0,7,2,0,173,3,38,0,0,0,0,51,0,0,0,0,111,22,3,0,0,73,0,6,0,27,174,3,0,81,1,0,3,9,268,4,21,0,0,0,0,2,0,0,31,9,0,11,8,27,6,2,2,2,0,0,6,9,52,0,8,15,3,16,0,0,81,11,19,0,3,5,74,1,4,11,0,0,6,328,198,4,0,1,3,5,0,19,0,1,0,1,0,0,53,0,0,5,3,59,1,0,5,0,53,44,0,0,5,63,5,0,82,1,66,0,2,42,0,0,0,0,19,47,1,6,2,0,20,0,0,0,0,33,0,6,2,0,1,0,440,17,0,0,1,0,1,175,0,0,6,0,48,208,0,0,0,19,2,154,8,0,62,0,5,116,0,2,5,7,3,2
"Glcikman_MDR74",2,0,0,3,3,0,641,0,0,4,0,52,1,0,73,0,0,0,606,10,399,0,2,7,0,836,0,23,2,0,127,0,0,11,0,0,7,164,0,811,0,0,18,0,0,0,0,143,36,0,62,2,9,0,35,0,4,418,0,6,1,0,0,28,6,0,11,0,0,150,7,4,0,0,17,3,2,2,3,0,0,59,0,84,0,3,7,0,144,0,1,62,0,12,0,0,0,0,10,23,2,0,0,477,0,0,2,0,7,2,0,173,3,38,0,0,0,0,0,0,0,0,0,111,22,3,0,0,73,0,6,0,68,174,3,2406,81,1,0,3,9,4505,4,21,0,0,0,0,2,0,0,31,9,0,11,8,27,6,2,2,2,97,0,6,9,52,7,8,15,3,16,0,0,81,11,19,0,3,0,74,1,4,11,0,0,6,430,198,4,0,1,3,5,0,19,0,1,0,1,0,0,53,0,0,5,3,59,1,0,5,0,53,44,0,0,5,63,5,0,82,1,66,0,2,42,0,0,0,0,19,0,1,6,2,0,20,0,0,0,0,33,0,6,2,0,1,0,17,17,0,0,1,0,1,175,0,0,7,0,48,208,0,0,0,19,2,154,8,0,62,0,5,116,0,2,5,7,3,2
