"","Roseburia_inulinivorans","Tyzzerella_nexilis","Caldicoprobacter_oshimai","Butyricimonas_paravirosa","Anaerotruncus_colihominis","Falcatimonas_natans","Holdemanella_biformis","Paludicola_psychrotolerans","Spiroplasma_lampyridicola","Eubacterium_oxidoreducens","Veillonella_denticariosi","Ruminococcus_albus","Intestinibacillus_massiliensis","Anaerofustis_stercorihominis","Ruminococcus_champanellensis","Blautia_hansenii","Desulfofarcimen_intricatum","Acholeplasma_brassicae","Bacteroides_thetaiotaomicron","Muribaculum_intestinale","Romboutsia_timonensis","Bacteroides_rodentium","Ruminiclostridium_papyrosolvens","Noviherbaspirillum_denitrificans","Bacteroides_ovatus","Faecalibacterium_prausnitzii","Gemella_haemolysans","Blautia_faecis","Collinsella_stercoris","Fournierella_massiliensis","Pontibacter_toksunensis","Alistipes_indistinctus","Eisenbergiella_massiliensis","Parabacteroides_merdae","Finegoldia_magna","Vallitalea_guaymasensis","Prevotella_buccalis","Anaerostipes_hadrus","Mogibacterium_pumilum","Catenibacterium_mitsuokai","Anaerostipes_butyraticus","Eubacterium_ruminantium","Eubacterium_xylanophilum","Traorella_massiliensis","Clostridium_tertium","Clostridium_pascui","Desulfovibrio_simplex","Sporobacter_termitidis","Intestinimonas_butyriciproducens","Prevotella_shahii","Dorea_formicigenerans","Oligosphaera_ethanolica","Bacteroides_stercoris","Cuneatibacter_caecimuris","Mitsuokella_multacida","Acutalibacter_muris","Breznakia_pachnodae","Succinivibrio_dextrinosolvens","Klebsiella_aerogenes","Howardella_ureilytica","Lactobacillus_delbrueckii","Parasutterella_excrementihominis","Beduini_massiliensis","Hungatella_effluvii","Paraprevotella_clara","Anaerocolumna_jejuensis","Aminipila_butyrica","Enterococcus_faecalis","Corynebacterium_amycolatum","Dialister_succinatiphilus","Coprococcus_eutactus","Anaerofilum_agile","Cloacibacillus_porcorum","Parabacteroides_faecis","Sutterella_wadsworthensis","Parapedobacter_defluvii","Acholeplasma_morum","Pseudobutyrivibrio_ruminis","Ihubacter_massiliensis","Ruminiclostridium_sufflavum","Prevotella_bivia","Blautia_obeum","Clostridium_sporogenes","Phascolarctobacterium_succinatutens","Roseburia_intestinalis","Ethanoligenens_harbinense","Eubacterium_ramulus","Streptococcus_gordonii","Bifidobacterium_longum","Eubacterium_ventriosum","Emergencia_timonensis","Collinsella_aerofaciens","Veillonella_parvula","Oscillibacter_valericigenes","Caproiciproducens_galactitolivorans","Bulleidia_extructa","Faecalicatena_orotica","Bifidobacterium_catenulatum","Turicibacter_sanguinis","Massiliprevotella_massiliensis","Longicatena_caecimuris","Terrisporobacter_mayombei","Prevotella_timonensis","Bifidobacterium_adolescentis","Ruthenibacterium_lactatiformans","Acholeplasma_vituli","Eggerthella_lenta","Clostridium_argentinense","Oribacterium_sinus","Spiroplasma_chrysopicola","Mesoplasma_corruscae","Dorea_longicatena","Acetivibrio_ethanolgignens","Veillonella_dispar","Spiroplasma_mirum","Holdemania_filiformis","Frisingicoccus_caecimuris","Cronobacter_sakazakii","Longibaculum_muris","Bifidobacterium_angulatum","Desulfovibrio_desulfuricans","Enterococcus_avium","Spiroplasma_melliferum","Colidextribacter_massiliensis","Neglecta_timonensis","Pseudoflavonifractor_capillosus","Subdoligranulum_variabile","Dialister_invisus","Clostridium_disporicum","Eisenbergiella_tayi","Vampirovibrio_chlorellavorus","Clostridium_subterminale","Flavonifractor_plautii","Treponema_succinifaciens","Butyricicoccus_pullicaecorum","Phascolarctobacterium_faecium","Eubacterium_coprostanoligenes","Faecalicatena_contorta","Prevotella_oralis","Clostridioides_difficile","Murimonas_intestini","Prevotella_copri","Kineothrix_alysoides","Senegalimassilia_anaerobia","Thermoclostridium_caenicola","Millionella_massiliensis","Brevundimonas_subvibrioides","Christensenella_minuta","Lachnotalea_glycerini","Breznakia_blatticola","Citrobacter_koseri","Lactobacillus_rogosae","Bacteroides_helcogenes","Treponema_bryantii","Bacteroides_kribbi","Ruminococcus_flavefaciens","Victivallis_vadensis","Megasphaera_elsdenii","Streptococcus_salivarius","Clostridium_chartatabidum","Papillibacter_cinnamivorans","Bacteroides_fragilis","Agathobaculum_desmolans","Anaerotignum_aminivorans","Roseburia_hominis","Coprococcus_comes","Bacteroides_cellulosilyticus","Olivibacter_sitiensis","Desulfovibrio_piger","Fusobacterium_mortiferum","Akkermansia_muciniphila","Phocea_massiliensis","Bacteroides_acidifaciens","Oscillibacter_ruminantium","Alistipes_shahii","Barnesiella_intestinihominis","Anaeromassilibacillus_senegalensis","Spiroplasma_chinense","Enterococcus_faecium","Terrisporobacter_petrolearius","Pseudoflavonifractor_phocaeensis","Duodenibacillus_massiliensis","Anaerotignum_lactatifermentans","Merdimonas_faecis","Lactococcus_garvieae","Bacteroides_intestinalis","Prevotella_stercorea","Prevotellamassilia_timonensis","Klebsiella_pneumoniae","Negativibacillus_massiliensis","Allisonella_histaminiformans","Faecalimonas_umbilicata","Marvinbryantia_formatexigens","Desulfosporosinus_lacus","Mitsuokella_jalaludinii","Hespellia_porcina","Weissella_confusa","Streptococcus_anginosus","Paraprevotella_xylaniphila","Lactobacillus_acidophilus","Ruminiclostridium_josui","Hungatella_hathewayi","Blautia_glucerasea","Spiroplasma_clarkii","Blautia_schinkii","Bacteroides_uniformis","Dehalobacter_restrictus","Parabacteroides_gordonii","Alloprevotella_rava","Spiroplasma_apis","Roseburia_faecis","Gracilibacter_thermotolerans","Herbinix_luporum","Solobacterium_moorei","Blautia_marasmi","Clostridium_acetireducens","Lutispora_thermophila","Flintibacter_butyricus","Harryflintia_acetispora","Bacteroides_xylanisolvens","Pseudoclostridium_thermosuccinogenes","Parabacteroides_distasonis","Anaerobacterium_chartisolvens","Blautia_coccoides","Agathobaculum_butyriciproducens","Coprobacillus_cateniformis","Lactonifactor_longoviformis","Fusicatenibacter_saccharivorans","Bacteroides_eggerthii","Anaerotruncus_rubiinfantis","Alistipes_finegoldii","Lachnoclostridium_pacaense","Clostridium_perfringens","Ruminiclostridium_cellobioparum","Haemophilus_paraphrohaemolyticus","Olsenella_uli","Bacteroides_salyersiae","Kroppenstedtia_pulmonis","Lactobacillus_gasseri","Parabacteroides_goldsteinii","Coprococcus_catus","Elusimicrobium_minutum","Megasphaera_hexanoica","Acidaminococcus_fermentans","Veillonella_atypica","Bifidobacterium_bifidum","Blautia_stercoris","Escherichia_coli","Saccharofermentans_acetigenes","Cellulosilyticum_ruminicola","Clostridium_carnis","Streptococcus_mutans","Faecalitalea_cylindroides","Eubacterium_limosum","Blautia_luti","Anaerostipes_caccae","Clostridium_tepidum","Erysipelatoclostridium_ramosum","Intestinibacter_bartlettii","Butyrivibrio_crossotus","Gemmiger_formicilis","Alistipes_putredinis","Prevotella_paludivivens","Bacteroides_caccae","Monoglobus_pectinilyticus","Spiroplasma_lineolae","Ruminococcus_bromii","Butyricimonas_virosa","Spiroplasma_culicicola","Blautia_wexlerae","Drancourtella_massiliensis","Bacteroides_finegoldii","Ruminococcus_callidus","Bacillus_anthracis","Streptococcus_oralis","Anaerovorax_odorimutans","Mogibacterium_neglectum","Odoribacter_splanchnicus","Lachnospira_pectinoschiza"
"Glcikman_MDR72",248,0,0,3,3,0,13118,24,0,4,0,45,1,0,30,0,0,0,489,8,389,0,2,6,0,9255,0,608,2,7,157,0,0,10,0,0,396,1318,0,6430,0,0,20,0,0,0,0,1135,268,0,516,2,7,0,35,0,4,255,0,6,1,0,0,220,6,0,58,0,0,143,856,49,0,0,16,3,1,2,1,0,0,885,0,83,865,38,43,9,1482,1,1,66,21,1015,17,0,0,0,9,22,2,0,0,413,0,0,3,0,4,2,0,788,3,45,0,2236,0,0,0,0,0,0,0,86,309,3,95,0,84,21,7,0,5,174,3,0,544,1,0,3,9,868,327,21,0,0,0,0,3,0,0,30,1338,0,6,7,26,5,873,2,2,17,24,7,9,330,0,6,15,6,9,0,0,3344,11,18,0,3,0,51,1,4,10,0,0,6,7,185,5,0,0,3,5,0,19,0,1,0,52,0,0,3213,0,0,46,1662,56,1,0,4,148,59,727,0,0,4,446,5,0,81,1,2078,0,38,39,0,0,119,4,19,47,0,6,3,0,20,0,0,0,0,194,0,6,2,0,1,0,18,15,0,0,1,0,1,1384,0,0,6,0,49,974,46,0,0,19,2,3555,277,0,62,0,5,1301,0,1,5,7,3,2
"Glcikman_MDR85",2,0,1,3,2,0,482,0,0,4,0,44,1,0,21,0,0,0,15,4,302,1,2,1,0,670,0,17,0,0,8,0,0,13,0,0,25,207,0,421,0,0,26,0,0,0,0,8,28,0,64,1,9,0,6,0,0,326,0,2,0,0,0,38,10,0,9,0,0,145,10,3,1,0,14,0,1,4,0,0,0,26,0,87,0,3,7,0,184,1,1,63,0,10,0,0,0,0,4,14,0,0,0,20,0,0,4,0,3,0,0,118,5,12,0,0,0,0,0,0,0,0,0,58,10,3,0,0,59,0,10,0,0,50,4,0,62,1,1,2,16,9,4,18,0,0,0,0,2,1,4,28,9,0,19,4,48,7,37,1,1,0,0,14,7,30,0,7,19,0,18,0,0,63,10,24,0,1,0,14,2,6,10,0,0,39,6,114,2,0,0,0,8,0,3,0,0,0,0,0,0,16,0,0,3,4,52,1,1,2,0,36,37,0,0,3,21,6,0,41,1,105,0,0,40,0,0,0,0,2,0,1,1,1,0,23,0,0,0,0,24,0,2,1,0,15,0,126,18,0,0,1,313,9,77,0,0,0,0,52,174,0,0,0,33,0,90,9,0,60,0,0,84,0,1,6,0,3,3
"Glcikman_MDR33",2,0,1,3,72,0,482,0,0,4,1,44,1,0,21,0,0,0,15,4,302,1,2,1,15,5698,6,17,0,0,8,0,0,13,0,0,25,2092,0,421,340,0,26,0,0,0,0,8,28,0,64,1,9,0,6,0,0,326,0,2,0,0,0,670,10,0,9,0,0,145,10,3,1,0,14,0,1,4,0,0,0,26,0,87,0,3,7,224,184,1,1,63,229,10,0,11,0,0,4,14,0,0,0,20,12,0,4,0,3,0,0,1366,5,12,0,0,0,0,0,0,0,0,0,58,48,3,14,0,59,0,10,0,19,50,4,0,62,1,1,2,16,9,4,18,0,0,0,0,2,1,0,28,9,0,19,4,48,7,1053,1,1,142,0,14,7,30,0,7,19,0,18,0,0,63,10,24,0,1,0,14,25,6,10,0,0,39,6,114,2,0,0,0,8,0,3,0,0,0,0,0,0,467,0,0,3,4,52,1,1,2,0,36,37,0,0,3,21,6,0,41,1,878,0,69,40,0,0,269,0,2,0,1,1,1,56,23,0,0,0,0,24,0,2,1,0,15,0,18,18,0,0,1,313,9,1530,0,0,264,115,52,174,0,0,0,33,0,90,9,0,530,0,0,84,0,60,6,0,3,3
"CEB015DP.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9607,12,0,0,0,0,0,0,0,393,0,2,3462,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2148,0,0,61,205,0,0,0,0,4046,0,0,0,0,0,0,0,0,0,0,6,0,0,1894,0,809,0,0,0,0,0,0,0,0,0,0,0,0,3848,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,0,0,0,0,0,0,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,1625,38,0,0,125,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,0,0,0,0,531,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,253,928,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,10,0,0
"CEB01751.01",17,0,0,0,39,0,0,16,40,185,0,1059,0,4,810,0,0,0,0,233,777,0,3,0,0,6334,0,223,15,0,0,0,0,0,0,0,0,1539,0,21921,0,0,184,0,0,0,86,1264,376,0,713,0,0,0,172,0,0,1335,0,41,0,0,0,283,83,0,72,0,0,796,7,92,0,0,0,0,0,10,60,0,0,593,0,0,21,104,88,0,0,0,0,718,6,1043,0,0,23,2572,0,1086,0,0,0,0,0,0,0,0,0,22,0,1468,106,0,12,12,0,0,24,0,0,0,0,430,302,21,82,0,0,0,74,6,71,8203,10,0,1501,0,236,0,0,13603,32,46,14,0,0,0,0,13,0,241,0,0,0,99,9,0,13,0,16,0,0,22,0,211,0,0,707,0,0,0,0,1966,0,5,6,0,0,7,6,0,159,0,0,0,782,229,0,9,19,0,25,0,248,0,0,0,0,0,0,414,0,0,57,0,756,0,0,19,43,559,424,0,0,22,20,73,0,7,0,144,0,0,109,0,1,12,0,2189,0,0,0,4,0,11,0,0,0,0,438,0,0,0,0,0,70,0,0,0,0,0,0,0,1105,0,0,7,0,104,3248,8,333,0,25,0,182,18,0,170,0,0,2730,0,7,13,0,63,0
"EEB010Y7.01",184,0,0,11,129,0,0,0,99,126,0,127,8,0,2418,0,8,11,110,46,293,0,0,0,0,12139,0,223,0,47,0,3,35,12,0,0,0,748,0,722,0,673,50,0,0,0,7,1795,139,0,175,0,0,0,0,884,80,0,0,0,0,6,0,377,0,0,12,0,0,370,135,96,0,0,114,0,91,0,0,252,0,1459,0,0,7,729,46,0,365,17,17,9,0,215,0,0,0,966,49,103,0,0,0,0,0,0,0,2,0,0,66,410,0,6,48,0,0,0,0,0,0,0,0,424,101,7,72,0,175,0,167,91,27,0,4,14,495,0,0,0,606,9768,549,50,16,0,0,0,13,11,0,54,454,0,0,77,113,0,0,0,10,0,62,4,46,225,13,0,0,0,0,0,0,1384,0,117,0,75,0,466,7,97,45,0,0,13,0,0,21,0,0,0,15,0,0,6,0,0,0,0,0,2947,0,0,13,223,658,0,0,339,585,170,176,0,0,2,68,29,19,0,37,243,1001,22,274,0,0,61,0,0,4,0,0,15,0,0,113,0,0,0,245,108,0,0,0,0,27,112,609,0,0,0,0,0,1163,0,0,0,887,1923,503,0,0,148,30,0,31,0,59,185,0,0,1261,0,13,13,0,197,74
"JEB0150S.01",0,0,0,0,0,0,193,240,0,0,0,100,0,24,14,0,0,0,0,0,0,0,0,0,0,822,0,0,0,1043,0,0,132,4790,0,0,0,182,0,107,0,0,0,0,0,0,0,102,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,39,0,11,0,0,0,0,0,0,130,0,0,68,12,110,0,0,0,0,264,0,1447,0,0,12540,9,13,21,0,0,4134,0,0,0,0,0,0,0,7,0,16,0,0,1177,8,954,0,37,0,0,0,0,29,0,20,0,0,2380,0,0,38,0,1011,0,0,0,0,0,0,206,4061,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,103,37,0,0,0,7,302,7,0,0,13877,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6114,131,89,0,0,1889,0,0,137,0,0,0,135,0,451,0,0,98,0,0,5,0,9,0,0,0,0
"X009DDC00",14,0,0,0,0,0,857,4,0,0,0,127,19,0,77,0,0,0,10,0,89,0,3,0,15,683,0,174,0,0,80,3,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,139,24,0,28,0,0,0,33,0,0,787,0,0,0,0,0,0,0,0,4,0,0,0,250,0,0,0,3,0,0,0,0,0,0,157,0,130,0,134,0,0,0,9,0,6,0,104,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,39,20,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,1339,50,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,5,0,0,18,0,0,0,43,0,27,17,0,0,0,0,56,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,54,0,0,0,0,0,0,25,0,0,0,0,13,0,0,0,88,0,41,0,0,0,0,0,0,0,0,21,0,25,9,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,31,0,62,15,0,0,11,7,182,0,0,0,0,17,291,0,0,0,65,0,286,39,0,0,34,0,947,16,0,0,0,0,48,0,0,0,0,0,0
"CEB0106R.01",314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,354,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,18130,0,0,0,0,0,257,0,0,0,0,0,899,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,16,790,0,0,322,0,0,8,0,0,0,0,43,0,0,0,0,0,0,8,0,0,0,0,288,0,16,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,8,0,44,193,0,0,0,0,0,10131,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,2520,278,0,0,17,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,15,0,53,4,0,0,0,915,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,163,0,0,0,0,0,180,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,612,0,24,0,0,0,0,0,100,699,0,0,144,34,0,0,0,0,0,0,0,0,10,0,447,122,0,0,0,0,0,0,0,222
"Glcikman_MDR45",2,0,1,3,2,0,482,0,0,4,0,44,1,0,21,0,0,0,832,758,302,1,2,1,0,4603,0,1511,0,0,8,0,0,13,0,0,25,207,0,421,0,0,26,0,0,0,59,71,28,0,64,1,9,0,6,0,0,326,0,2,0,0,0,38,10,0,9,0,0,145,10,3,1,0,14,0,1,4,0,0,0,26,0,87,0,3,7,0,184,1,1,63,0,161,356,0,0,0,4,14,0,0,0,20,0,0,4,0,3,0,0,118,5,12,0,0,0,0,0,0,0,0,0,58,48,3,6830,3623,59,0,10,0,21,50,4,0,62,1,1,2,16,10527,4,18,0,0,0,0,2,1,0,28,9,0,19,4,48,7,5,1,1,0,133,14,7,30,0,7,19,0,18,0,0,63,10,24,0,1,0,14,2,6,10,0,0,39,3570,114,2,0,0,0,8,0,3,0,0,0,0,0,0,16,0,0,3,4,52,1,1,2,0,36,37,0,0,3,21,6,0,41,1,105,0,0,40,0,0,0,0,2,0,1,1,1,0,23,0,0,0,0,24,0,2,1,0,15,0,18,18,0,0,1,313,9,5407,0,0,139,0,52,1790,0,0,0,33,0,90,9,0,60,0,0,84,0,1,6,0,3,3
"Glcikman_MDR35",2,0,1,3,2,0,482,0,0,4,0,44,1,0,21,0,0,0,15,4,302,1,2,1,0,670,0,17,0,0,8,0,0,13,0,0,25,207,0,421,0,0,26,0,0,0,16,8,28,0,64,1,9,0,6,7,0,326,0,2,0,0,0,38,10,0,9,0,0,145,10,3,1,0,14,0,1,4,0,0,0,26,0,87,0,3,7,2,184,1,1,63,0,10,0,0,0,0,4,14,0,0,0,20,0,0,4,0,3,0,0,118,5,12,0,0,0,0,0,0,0,0,0,58,10,3,0,0,59,0,10,0,0,50,4,0,62,1,1,2,16,15326,4,18,0,0,0,0,2,1,0,28,9,0,19,4,48,7,5,1,1,0,0,14,7,30,0,7,19,0,18,0,0,63,10,24,0,1,144,14,2,6,10,0,0,39,5323,114,2,0,0,0,8,0,3,0,0,0,0,0,0,16,0,0,3,4,52,1,1,2,0,36,37,0,0,3,173,6,0,41,1,105,31,0,40,0,0,0,0,2,620,1,1,1,0,23,0,0,0,0,24,0,2,1,0,15,0,126,18,0,0,1,313,9,77,0,0,0,0,52,174,0,0,0,33,0,947,9,0,60,0,0,84,0,1,6,0,3,3
"Glcikman_MDR19",2,0,1,3,2,0,482,0,0,4,0,44,1,0,21,0,0,0,15,4,302,1,2,1,74,670,0,17,0,0,8,0,0,13,0,0,25,207,0,421,0,0,26,0,0,0,0,8,28,0,64,1,9,0,6,0,0,326,0,2,0,0,0,38,10,0,9,0,0,145,10,3,1,0,14,0,1,4,0,0,0,26,0,87,0,3,7,0,184,1,1,63,0,77,0,0,0,0,4,14,0,0,0,20,0,0,4,0,3,0,0,118,5,12,0,0,0,0,0,0,0,0,0,58,1146,3,0,0,59,0,10,0,29,50,4,0,62,1,1,2,16,9,4,18,0,0,0,0,2,1,0,28,9,0,19,4,48,7,5,1,1,2552,0,14,7,30,0,7,19,0,18,0,0,63,10,24,0,1,0,14,2,6,10,0,0,39,6,114,2,0,0,0,8,0,3,0,0,0,0,0,0,16,0,0,3,4,52,1,1,2,0,36,37,0,0,3,21,6,0,41,1,105,0,0,40,0,0,0,0,2,0,1,1,1,0,23,0,0,0,10,24,0,2,1,0,15,0,18,18,0,0,1,313,9,77,0,0,1021,0,52,1266,0,0,0,33,0,90,9,0,60,0,0,84,0,1,6,0,3,3
"Glcikman_MDR110",29,0,0,3,3,0,624,19,0,729,0,718,1,0,555,0,0,0,22,8,389,0,2,6,0,10221,0,144,2,7,157,0,3,10,0,0,8,4852,0,781,0,0,578,0,0,0,0,1795,36,0,323,2,7,0,35,0,4,255,0,6,1,0,0,350,6,0,12,0,0,143,8,4,0,0,16,3,1,2,0,0,0,593,0,83,3,100,121,0,150,27,1,66,0,88,0,0,14,0,9,22,2,0,0,413,0,0,3,0,4,2,0,1468,3,45,0,0,0,0,0,0,0,0,0,86,204,3,141,11,84,0,7,0,0,174,3,0,82,1,0,3,9,7,1545,21,0,0,0,0,3,0,0,30,7,19028,6,128,26,5,4,2,2,93,154,7,9,775,950,6,15,6,9,0,0,2171,11,18,0,3,0,51,1,4,133,0,0,305,565,185,5,0,0,3,152,0,19,0,1,0,1,0,0,2919,4,0,81,3,56,1,0,4,330,1035,538,0,0,4,63,5,0,81,1,67,382,125,39,0,0,579,0,19,0,0,6,3,0,20,0,0,0,11,622,0,6,2,0,1,500,18,15,0,47,1,0,1,3601,0,0,0,49,1891,1192,0,0,336,19,2,9778,7,0,62,0,5,1209,0,1,5,7,3,2
"Glcikman_MDR79",2,0,0,3,3,0,624,0,0,4,0,45,1,0,30,0,0,0,22,8,389,0,2,6,0,866,0,21,2,0,157,0,0,10,0,0,8,163,0,781,0,0,20,0,0,0,0,1419,36,0,65,2,7,0,35,0,4,255,0,6,1,0,0,28,6,0,12,0,0,143,8,4,0,0,16,3,1,2,0,0,0,58,0,83,0,2814,7,119,150,1,1,66,0,3854,0,0,0,0,9,22,2,0,0,413,350,0,3,0,4,2,0,173,3,45,0,0,0,0,0,0,0,0,0,86,1091,3,0,0,84,0,7,0,78,174,3,0,82,1,0,3,9,7194,4,21,0,0,0,0,3,12,0,30,7,0,6,7,26,5,33,2,2,0,0,7,9,55,0,6,15,6,9,0,0,84,11,18,0,3,0,51,1,4,10,0,0,6,282,185,5,0,0,3,5,0,19,0,1,0,1,0,0,53,0,0,5,3,56,1,0,4,0,59,44,0,0,4,63,5,0,81,1,67,0,1,39,0,0,0,0,19,0,0,6,3,0,20,0,0,0,7,31,0,6,2,0,1,0,18,15,0,0,1,0,1,175,0,0,0,0,49,206,0,0,0,19,2,154,7,0,62,0,5,113,0,1,5,7,3,2
"Glcikman_MDR111",119,0,1,3,2,0,11247,0,0,834,0,854,1,0,624,0,0,0,15,169,302,1,2,1,0,10982,4,529,0,28,8,4,0,13,0,0,25,2092,0,4890,0,0,225,0,0,0,2,818,186,0,455,1,9,23,6,0,0,30765,0,2,0,0,0,299,10,0,9,0,0,145,1682,94,1,0,14,0,1,42,0,0,0,2478,0,87,43,80,110,14,6824,44,1,1912,104,161,23,5,11,9,47,14,0,62,0,156,0,0,4,0,3,0,81,751,85,189,0,7,0,0,0,0,0,0,0,607,48,66,60,0,59,0,10,0,0,50,44,0,735,1,1,2,16,9,143,18,9,0,0,0,17,1,0,1832,9,0,19,4,48,7,2870,1,1,0,13,14,7,530,12,7,19,0,18,0,0,1911,10,277,0,1,0,1051,2,6,49,0,0,39,6,114,2,0,0,0,164,0,3,0,0,0,0,0,0,343,2,0,60,2048,2311,1,1,371,1258,412,1104,0,100,3,410,6,6,41,1,568,45,25,361,0,0,268,0,2,5,1,1,1,56,23,0,0,0,4,291,0,2,1,0,15,1774,18,18,0,0,1,313,9,592,0,0,0,152,4022,3900,39,0,35,542,0,3586,472,0,60,0,0,1653,0,13,6,0,96,110
"DEB015RL.01",0,0,0,0,0,0,6400,42,0,0,0,854,0,48,23,0,0,0,0,0,1050,0,0,0,0,0,0,31,0,1054,0,0,200,1925,0,0,0,1600,0,2326,0,0,0,0,0,0,0,238,210,0,477,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,510,0,38,0,0,0,0,2336,0,54,0,0,14,0,0,0,21,0,0,139,62,49,0,0,0,0,2,0,263,0,6,2541,1239,66,75,0,0,403,0,0,0,0,0,0,0,0,0,407,0,0,935,0,157,0,211,0,0,0,0,100,0,0,0,0,790,0,0,0,0,3650,0,0,10,0,0,61,351,150,14,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,8,1151,0,0,0,0,526,0,0,0,3296,0,0,0,0,0,0,0,61,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7124,533,1530,0,0,303,0,0,0,0,0,0,127,0,3586,0,0,1907,0,0,0,0,8,0,0,0,0
"Glcikman_MDR107",2,0,0,3,3,0,624,0,0,4,0,45,1,0,30,0,0,0,1600,8,389,0,2,6,0,866,0,21,2,0,157,3,0,10,0,0,8,163,0,781,0,0,20,0,0,0,0,11,36,0,65,2,7,0,35,0,4,255,0,6,1,0,0,28,6,0,12,0,0,143,8,4,0,0,16,3,1,2,0,0,0,58,0,83,0,3,7,0,150,1,1,66,0,88,7,0,0,0,9,22,2,0,0,413,0,0,3,0,4,2,0,173,3,45,0,0,0,0,51,0,0,0,0,86,22,3,0,0,84,0,7,0,24,174,3,0,82,1,0,3,9,160,4,21,0,0,0,0,3,0,0,30,7,0,6,7,26,5,4,2,2,0,0,7,9,55,0,6,15,6,9,0,0,84,11,18,0,3,5,51,1,4,10,0,0,6,282,185,5,0,0,3,5,0,19,0,1,0,1,0,0,53,0,0,5,3,56,1,0,4,0,59,44,0,0,4,63,5,0,81,1,67,0,1,39,0,0,0,0,19,47,0,6,3,0,20,0,0,0,0,31,0,6,2,0,1,0,440,15,0,0,1,0,1,175,0,0,7,0,49,206,0,0,0,19,2,154,7,0,62,0,5,113,0,1,5,7,3,2
"Glcikman_MDR74",2,0,0,3,3,0,624,0,0,4,0,45,1,0,30,0,0,0,699,8,389,0,2,6,0,866,0,21,2,0,157,0,0,10,0,0,8,163,0,781,0,0,20,0,0,0,0,143,36,0,65,2,7,0,35,0,4,255,0,6,1,0,0,28,6,0,12,0,0,143,8,4,0,0,16,3,1,2,0,0,0,58,0,83,0,3,7,0,150,1,1,66,0,12,0,0,0,0,9,22,2,0,0,413,0,0,3,0,4,2,0,173,3,45,0,0,0,0,0,0,0,0,0,86,22,3,0,0,84,0,7,0,65,174,3,7886,82,1,0,3,9,4086,4,21,0,0,0,0,3,0,0,30,7,0,6,7,26,5,4,2,2,97,0,7,9,55,7,6,15,6,9,0,0,84,11,18,0,3,0,51,1,4,10,0,0,6,404,185,5,0,0,3,5,0,19,0,1,0,1,0,0,53,0,0,5,3,56,1,0,4,0,59,44,0,0,4,63,5,0,81,1,67,0,1,39,0,0,0,0,19,0,0,6,3,0,20,0,0,0,0,31,0,6,2,0,1,0,18,15,0,0,1,0,1,175,0,0,7,0,49,206,0,0,0,19,2,154,7,0,62,0,5,113,0,1,5,7,3,2
